"","id_jogador","nome_jogador","id_partida","data_nascimento_jogador","posicao","altura","nome_temporada","minutos_partida_jogador","pontos_equipe_casa","pontos_equipe_fora","pontos_total_jogador","pontos_total_jogador_e_pontos_perdidos_jogador","arremessos_2_certos_jogador","arremessos_2_total_jogador","arremessos_3_certos_jogador","arremessos_3_total_jogador","arremessos_lance_livre_certos_jogador","arremessos_lance_livre_total_jogador","rebotes_ofensivos_jogador","rebotes_defensivos_jogador","rebotes_total_jogador","assistencias_total_jogador","roubadas_bola_jogador","tocos_total_jogador","faltas_cometidas_jogador","faltas_recebidas_jogador","erros_jogador","violacao_jogador","enterradas_total_jogador","enterradas_total_jogador","eficiencia_jogador"
"673",175,"Thiago Farias Mathias Rosa",3963,"28/07/1989","Pivo",NA,"2013/2014",3008896,86,69,76,121,33,51,0,1,10,16,14,29,43,3,4,10,33,12,14,2,7,7,97
"674",178,"Marcos Vinícius Inácio",3949,"10/08/1984","Pivo",2.05,"2013/2014",1982185.05,83,69,74,135,25,47,1,5,21,26,12,20,32,7,2,1,45,18,22,4,2,2,63
"675",182,"Guilherme Frantz Teichmann",3976,"03/09/1983","AlaPivo",2.04,"2013/2014",2464278.4,70,75,130,220,53,83,1,2,21,48,26,55,81,27,17,13,53,50,27,3,8,8,183
"676",187,"Murilo Becker da Rosa",3965,"14/07/1983","Pivo",2.08,"2013/2014",7539142.85,81,84,529,966,144,271,33,85,142,169,104,161,265,34,32,20,95,157,61,7,11,11,613
"677",190,"Chinwuba Uzoma Jeffersom Agba",3991,"12/01/1980","Pivo",2.08,"2013/2014",4199828.05,71,79,298,557,107,199,10,28,54,75,68,105,173,20,13,7,82,55,43,9,10,10,337
"678",191,"Rafael Paulo De Lara Araújo",3944,"12/10/1980","Pivo",2.12,"2013/2014",2889614.2,85,81,143,242,55,99,0,0,33,44,27,54,81,12,12,2,64,47,41,5,0,0,154
"679",192,"Larry James Taylor Jr",3965,"03/10/1980","Armador",NA,"2013/2014",7573828.5,81,84,461,965,124,249,43,121,84,104,42,150,192,130,50,9,52,105,60,7,1,1,559
"680",193,"Marcelo Magalhães Machado",3998,"12/04/1975","Ala",2,"2013/2014",7123162.9,78,73,615,1362,80,171,114,297,113,129,13,93,106,81,31,1,74,110,51,2,0,0,493
"681",203,"Wagner de Carvalho França Mattos",3976,"21/09/1982","NOTFOUND",NA,"2013/2014",3020022.7,70,75,159,275,63,114,0,0,33,47,34,50,84,30,12,9,87,48,25,2,1,1,204
"682",241,"André Luiz Brugger De Mello Rodrigues",3998,"02/04/1981","Armador",1.93,"2013/2014",2239964.8,78,73,139,286,22,40,26,62,17,20,5,32,37,43,14,2,28,16,30,2,0,0,148
"683",267,"Eduardo Magalhães Machado",3806,"10/09/1982","AlaArmador",NA,"2013/2014",4627968.6,72,65,461,989,68,130,80,208,85,105,4,80,84,109,52,6,70,98,78,7,3,3,424
"684",271,"Thomas Lutke Gehrke",3988,"24/06/1982","AlaPivo",2.03,"2013/2014",2954617.1,88,82,238,431,51,108,14,33,94,116,34,74,108,40,8,7,62,86,35,2,1,1,267
"685",273,"Luiz Felipe Elizeu Mendes Ribeiro",3947,"20/08/1979","AlaPivo",2,"2013/2014",5557837.3,78,79,450,935,127,242,40,113,76,112,78,198,276,46,55,29,111,107,67,13,10,10,563
"686",275,"Arnaldo De Souza Moreira Filho",3790,"21/10/1978","AlaArmador",NA,"2013/2014",4111897.3,96,66,302,672,57,113,33,114,89,104,36,43,79,82,24,1,63,116,68,6,0,0,268
"687",284,"Alírio Alves de Souza",3979,"22/11/1977","Pivo",2.1,"2013/2014",304166,72,70,12,32,3,4,2,8,0,0,1,7,8,0,1,0,9,2,1,0,1,1,13
"688",299,"Daniel Nascimento Costa Souza",3800,"27/02/1981","Pivo",2.07,"2013/2014",3039901.05,84,99,219,368,81,145,0,0,57,78,38,76,114,14,11,9,77,74,42,7,8,8,240
"689",304,"Icaro Parisotto",3806,"23/08/1992","Armador",1.85,"2013/2014",2330523.25,72,65,43,96,11,14,5,20,6,8,6,6,12,10,3,0,15,5,7,1,0,0,41
"690",308,"Thiago Francisco Labbate",3998,"30/05/1983","Pivo",2.08,"2013/2014",1222194.9,78,73,23,34,10,13,0,1,3,5,6,10,16,0,0,1,8,6,4,1,2,2,30
"691",309,"Fabricio Russo de Oliveira",3953,"01/05/1985","Ala",2,"2013/2014",2297261.95,64,60,152,303,40,74,18,45,18,20,19,43,62,8,5,1,32,24,6,0,0,0,159
"692",310,"Gustavo Santos Pereira Lima",3991,"05/07/1985","Armador",NA,"2013/2014",4842190.2,71,79,285,566,63,141,38,77,45,53,14,42,56,124,28,1,77,67,64,9,0,0,305
"693",324,"Bruno Irigoyen",3791,"16/04/1992","Ala",1.98,"2013/2014",577666,63,57,11,17,1,2,2,3,3,4,1,4,5,3,1,0,2,0,0,0,0,0,17
"694",341,"Guilherme Schneider",3801,"17/10/1986","Ala",NA,"2013/2014",3717306.85,75,77,382,761,73,141,48,123,92,110,22,50,72,36,31,0,63,94,39,7,4,4,321
"695",342,"Joel Gabriel Muñoz Castillo",3715,"24/06/1980","Armador",1.75,"2013/2014",46.5,73,54,19,29,3,4,3,5,4,6,1,6,7,2,2,0,4,6,3,1,0,0,22
"696",351,"André Luiz Quirino Pereira",3944,"04/08/1979","Pivo",2.05,"2013/2014",3726206.9,85,81,104,187,19,30,15,34,21,25,17,38,55,10,11,4,34,21,15,2,5,5,135
"697",360,"Pedro Cesar Teruel Lima",3995,"08/07/1987","NOTFOUND",NA,"2013/2014",3610723.85,74,80,300,594,44,99,48,104,68,84,19,44,63,25,12,0,45,65,33,3,0,0,240
"698",365,"Ronald Ricardo Ramon Guerrero",3976,"14/01/1986","NOTFOUND",NA,"2013/2014",6926301,70,75,413,886,75,149,60,163,83,99,25,76,101,89,40,3,83,97,45,3,0,0,408
"699",366,"Welington Reginaldo dos Santos",3979,"21/01/1981","Armador",1.85,"2013/2014",5635972.25,72,70,522,1258,56,149,104,282,98,114,13,85,98,179,41,7,92,151,98,3,0,0,462
"700",367,"Marcus Vinícius Vieira de Sousa",3998,"31/05/1984","Ala",2.07,"2013/2014",4842547.05,78,73,376,798,73,151,54,139,68,79,17,64,81,56,20,4,42,72,51,2,11,11,312
"701",369,"Erick Rodrigues Camilo",3779,"18/02/1992","Pivo",NA,"2013/2014",1357184.3,78,75,21,43,5,9,3,7,2,4,5,5,10,4,2,0,11,4,3,2,0,0,22
"702",370,"Arthur José da Luz Casimiro",3996,"02/05/1992","Pivo",NA,"2013/2014",1492176.5,96,68,18,28,7,11,0,0,4,6,3,3,6,0,0,1,10,6,0,0,0,0,19
"703",381,"Davi Rossetto de Oliveira",3947,"27/07/1992","Armador",1.81,"2013/2014",3677916.3,78,79,173,406,37,83,23,65,30,45,10,47,57,84,25,0,52,55,37,4,0,0,199
"704",384,"Leandro Cruvinel Miranda",3607,"10/05/1991","Pivo",2.05,"2013/2014",811667,87,63,3,5,0,1,1,1,0,0,1,1,2,0,0,0,0,0,1,0,0,0,3
"705",394,"Luis Felipe Gruber",3644,"16/05/1985","AlaPivo",NA,"2013/2014",1030500,74,76,38,89,12,18,4,17,2,2,3,16,19,5,1,2,12,5,8,2,2,2,38
"706",395,"Douglas Ângelo Nunes",3791,"09/02/1987","NOTFOUND",NA,"2013/2014",6434885.2,63,57,386,799,100,171,38,122,72,91,50,137,187,40,22,42,78,63,43,8,16,16,460
"707",399,"Átila Sacramento dos Santos",3953,"15/09/1983","NOTFOUND",NA,"2013/2014",4633794.55,64,60,316,614,126,249,0,0,64,116,86,119,205,23,30,16,75,94,75,13,22,22,338
"708",400,"Gutemberg Pereira de Souza",3945,"13/01/1983","Ala",1.9,"2013/2014",3050004.15,85,68,276,604,38,68,59,147,23,27,12,40,52,27,27,2,37,24,17,3,0,0,245
"709",404,"Daniel Machado de Barros Castellar",3991,"14/12/1983","Pivo",2.02,"2013/2014",6927312.65,71,79,421,786,147,271,14,46,85,106,94,240,334,56,43,18,113,103,64,6,20,20,631
"710",412,"Matheus Dalla Barba",3976,"02/05/1991","Ala",1.97,"2013/2014",2509831,70,75,195,369,29,53,45,87,2,2,5,32,37,28,10,0,46,10,11,1,1,1,193
"711",420,"Henrique Macia Alves da Cruz",3998,"14/02/1984","AlaPivo",NA,"2013/2014",6032556.8,78,73,386,805,84,175,51,122,65,89,38,91,129,63,39,7,90,85,56,10,0,0,382
"712",423,"Juan Pablo Figueroa",3971,"13/03/1986","Armador",1.82,"2013/2014",6756165.7,86,77,260,587,59,124,36,97,34,48,24,84,108,172,34,4,98,86,69,4,0,0,369
"713",425,"Robert Andrew Day",3954,"13/01/1982","Ala",1.97,"2013/2014",6449057.5,71,76,563,1096,67,120,109,245,102,121,44,123,167,89,44,5,95,117,91,9,0,0,569
"714",427,"Lucas Cipolini Alves",3954,"14/06/1986","Pivo",2.03,"2013/2014",7205836.55,71,76,638,1161,217,377,34,90,102,137,69,147,216,47,33,20,80,133,74,6,56,56,629
"715",431,"Ricardo Taboas de Bem",3771,"13/07/1984","Pivo",2.1,"2013/2014",2487246.45,79,84,125,201,49,80,0,2,27,35,30,61,91,14,5,5,46,29,22,2,3,3,177
"716",433,"Elio Corazza Neto",3791,"27/12/1989","Armador",NA,"2013/2014",6060980.1,63,57,267,637,72,178,26,73,45,62,16,79,95,180,39,3,54,76,76,6,0,0,338
"717",437,"Ronald Rudson Rodrigues dos Reis",3979,"23/12/1991","Pivo",2.07,"2013/2014",2932367.9,72,70,225,355,85,133,0,5,55,74,52,103,155,4,6,27,73,56,23,3,10,10,322
"718",441,"Deryk Evandro Ramos",3973,"14/06/1994","Armador",NA,"2013/2014",1227773.6,83,72,97,191,18,36,15,32,16,23,4,23,27,16,9,0,31,16,18,0,0,0,88
"719",445,"Márcio da Silva Dornelles",3806,"28/12/1975","Ala",1.96,"2013/2014",5383544.65,72,65,381,741,77,172,54,102,65,91,27,74,101,29,31,0,72,85,22,3,0,0,351
"720",447,"André Stefanelli Martins",3997,"21/08/1984","Ala",1.98,"2013/2014",4439206.55,81,68,367,805,80,139,52,156,51,59,20,90,110,37,22,5,90,52,52,7,0,0,318
"721",448,"Lucas Fernandes Mariano",3971,"24/09/1993","Pivo",2.07,"2013/2014",8865787.75,86,77,524,1104,149,279,54,154,64,84,55,102,157,31,18,35,98,78,67,11,19,19,447
"722",449,"Fernando Feres Penna",3804,"24/10/1983","Armador",1.89,"2013/2014",4805799.45,85,78,254,542,39,73,44,112,44,60,8,92,100,92,28,2,60,61,51,3,0,0,307
"723",451,"Lucas Miguel Avelino",3725,"10/05/1990","Armador",1.9,"2013/2014",1600365.2,78,76,28,56,3,6,7,14,1,2,2,9,11,8,3,0,12,3,5,0,0,0,34
"724",478,"Ricardo Fischer",3965,"16/05/1991","Armador",1.85,"2013/2014",8115537.3,81,84,449,851,103,196,52,120,87,99,26,80,106,164,40,0,78,116,81,3,0,0,505
"725",480,"Valter Apolinario Da Silva",3954,"31/01/1977","Armador",1.85,"2013/2014",7705641.1,71,76,414,867,83,167,43,127,119,152,32,125,157,259,43,2,38,152,75,10,0,0,598
"726",481,"Alex Ribeiro Garcia",3979,"04/03/1980","Ala",1.9,"2013/2014",5366265.35,72,70,467,841,129,193,35,110,104,125,27,124,151,90,37,18,68,104,32,2,10,10,571
"727",482,"Carlos Alexandre Rodrigues do Nascimento",3998,"18/04/1983","AlaPivo",2.03,"2013/2014",5783338,78,73,511,1016,135,237,47,138,100,128,105,217,322,45,34,9,77,106,46,6,5,5,654
"728",484,"Bruno Pires Fiorotto",3976,"13/08/1984","Pivo",2.08,"2013/2014",3711126.55,70,75,219,410,87,166,0,1,45,75,56,116,172,44,24,19,72,79,47,7,9,9,321
"729",530,"George Frederico Torres Homem Chaia",3989,"08/03/1991","Armador",1.82,"2013/2014",4162122.45,65,69,182,420,24,39,35,103,29,33,7,59,66,119,36,0,56,38,38,0,0,0,278
"730",536,"Luis Otavio da Silva Vieira",3642,"09/03/1992","Ala",1.99,"2013/2014",154340.4,92,76,9,11,0,1,3,3,0,0,1,4,5,2,0,0,4,0,1,0,0,0,14
"731",539,"Márcio de Mattos Junior",3759,"04/01/1993","AlaArmador",1.88,"2013/2014",19.05,82,61,3,12,1,4,0,1,1,1,0,1,1,1,1,0,3,5,1,0,0,0,1
"732",555,"Leonardo Simões Meindl",3971,"20/03/1993","Ala",2,"2013/2014",7889528.35,86,77,436,926,86,175,58,152,90,120,45,110,155,58,44,11,113,98,72,8,4,4,419
"733",558,"Antonio Elpidio Ferreira Junior",3954,"25/05/1994","AlaPivo",2,"2013/2014",630516.9,71,76,36,58,6,8,7,12,3,6,0,12,12,3,4,0,10,4,6,1,0,0,39
"734",567,"Pedro Henrique Cavalin de Macedo",3538,"23/04/1993","Ala",2.03,"2013/2014",161833,90,52,12,22,3,5,1,3,3,3,3,1,4,1,0,0,2,3,1,1,0,0,12
"735",575,"Lucas Dias Silva",3948,"06/07/1995","Ala",2.07,"2013/2014",3412903.6,86,68,141,287,27,46,21,53,24,36,22,38,60,20,14,5,43,26,23,1,5,5,153
"736",583,"Bruno Felipe Viana dos Santos",3646,"05/01/1993","NOTFOUND",NA,"2013/2014",10,77,87,6,7,2,2,0,0,2,3,2,2,4,0,0,0,1,3,0,0,0,0,9
"737",598,"Caio Aparecido da Silveira Torres",3995,"03/06/1987","Pivo",NA,"2013/2014",6311944.45,74,80,458,811,186,329,2,16,80,105,90,178,268,38,12,24,76,95,71,8,4,4,547
"738",600,"Feliciano Perez Neto",3758,"23/05/1990","Pivo",NA,"2013/2014",2326500,106,82,29,48,11,17,0,0,7,14,11,12,23,0,4,6,9,12,5,0,4,4,44
"739",629,"Maxwell Dias Ribeiro",3766,"07/05/1991","AlaPivo",1.97,"2013/2014",23.25,66,110,16,29,6,10,0,1,4,6,1,2,3,1,2,0,2,6,1,1,1,1,14
"740",698,"Diego Gomes",3761,"27/06/1991","AlaArmador",1.85,"2013/2014",1887999,102,65,29,59,7,14,3,8,6,7,1,6,7,4,3,0,11,8,11,3,0,0,17
"741",711,"Henrique Coelho",3791,"17/02/1993","Armador",1.87,"2013/2014",2918181.45,63,57,190,353,54,98,10,32,52,61,20,29,49,47,24,1,58,70,36,3,1,1,200
"742",782,"Leonardo K. Waszkiewicz",3954,"23/05/1989","Pivo",NA,"2013/2014",2690913.6,71,76,193,306,80,123,0,1,33,57,49,79,128,10,14,33,88,54,26,5,38,38,284
"743",789,"Rafael Diogo Da Silva",3804,"28/02/1988","Armador",NA,"2013/2014",4280210.2,85,78,175,425,19,55,37,92,26,39,3,56,59,59,27,2,64,47,40,3,0,0,178
"744",794,"Isaac Rafael Gonçalves",3766,"02/07/1990","Ala",1.92,"2013/2014",1858265.85,66,110,122,222,20,32,23,48,13,14,8,37,45,9,7,1,33,17,12,0,3,3,134
"745",796,"Andre Bennett Laws",3997,"20/09/1980","AlaArmador",1.86,"2013/2014",8152196,81,68,463,802,105,169,49,112,106,128,30,97,127,165,46,3,61,128,80,9,0,0,573
"746",797,"Kenny Montrell Dawkins",3998,"23/07/1987","Armador",1.8,"2013/2014",5450787.05,78,73,465,962,111,206,51,147,90,109,18,117,135,113,71,1,70,128,73,14,0,0,501
"747",801,"Ralfi Silva Ansaloni",3801,"26/12/1987","Pivo",NA,"2013/2014",1694259.05,75,77,114,186,39,67,0,0,36,52,22,49,71,7,4,13,47,39,19,4,7,7,146
"748",818,"Humberto Luiz Gomes da Silva ",3784,"02/07/1995","AlaArmador",1.95,"2013/2014",2138338.6,90,82,43,79,9,16,5,11,10,14,0,23,23,7,3,1,15,20,10,2,2,2,49
"749",820,"Moisés Barbosa de Lima Silva",3720,"27/07/1992","Pivo",2.13,"2013/2014",924167,90,59,35,55,14,22,0,0,7,11,10,11,21,1,1,2,16,13,4,1,1,1,44
"750",823,"Leonardo Demétrio",3759,"24/03/1994","AlaPivo",2.08,"2013/2014",1252189,82,61,32,58,11,19,0,1,10,17,5,8,13,2,2,0,9,11,2,0,2,2,31
"751",845,"Alexandre Paranhos de Souza",3943,"02/03/1992","Pivo",NA,"2013/2014",1688344.9,97,78,13,32,3,5,2,6,1,4,4,2,6,0,2,0,3,2,3,0,1,1,9
"752",848,"Adriano de Abreu  Machado",3759,"28/01/1983","Pivo",NA,"2013/2014",501360.85,82,61,31,65,14,30,0,0,3,5,7,9,16,3,2,2,12,6,4,1,1,1,32
"753",858,"Atílio Leonardo Gomes de Mello",3806,"28/06/1982","Pivo",2.06,"2013/2014",2148851.7,72,65,164,250,66,101,0,0,32,48,19,40,59,4,4,1,37,35,22,2,1,1,158
"754",859,"Steven Anthony Toyloy",3948,"06/10/1987","Pivo",NA,"2013/2014",3572178,86,68,77,110,31,44,0,0,15,22,14,35,49,5,1,0,13,16,11,1,11,11,101
"755",975,"Rômulo Vieira de Oliveira Junior",3939,"27/01/1992","Pivo",2,"2013/2014",13.65,79,56,3,4,1,1,0,0,1,2,0,1,1,0,0,0,3,1,1,0,0,0,2
"756",979,"Jefferson Froelich Socas",3971,"12/01/1991","AlaArmador",1.95,"2013/2014",2609902.2,86,77,171,381,50,94,15,49,26,46,18,71,89,47,41,6,19,52,32,3,4,4,223
"757",982,"Douglas Tuchtenhagen Kurtz",3938,"11/07/1987","Pivo",2.13,"2013/2014",1429782.65,61,68,100,175,42,72,0,0,16,31,15,33,48,4,0,9,36,28,17,2,11,11,99
"758",998,"Matheus Henrique Pereira",3541,"13/10/1994","AlaPivo",2.02,"2013/2014",7.7,53,91,5,8,2,3,0,0,1,2,0,1,1,0,0,0,0,2,0,0,1,1,4
"759",1002,"Danilo Fuzaro Siqueira",3791,"10/01/1994","AlaArmador",1.95,"2013/2014",3419237.35,63,57,139,276,36,67,12,34,31,40,14,22,36,23,9,3,54,40,25,3,5,5,122
"760",1006,"Gemerson da Silva Barbosa",3996,"29/03/1993","AlaPivo",NA,"2013/2014",3202392.7,96,68,72,157,20,35,6,22,14,21,20,40,60,9,2,2,28,22,9,0,0,0,98
"761",1010,"Gustavo Scaglia de Paula",3589,"23/01/1993","Ala",NA,"2013/2014",43.1,78,88,13,31,2,3,3,8,0,1,0,6,6,2,0,0,4,4,1,2,0,0,11
"762",1011,"Caleb Franklin Brown",3656,"14/06/1989","Armador",1.85,"2013/2014",833780.05,85,75,104,212,25,44,13,34,15,22,13,22,35,29,7,1,19,24,14,1,0,0,115
"763",1013,"Arthur Pecos Fernandes da Silva",3996,"01/11/1994","Armador",1.84,"2013/2014",1640824.45,96,68,138,279,36,71,12,33,30,38,20,36,56,42,16,0,29,32,23,2,0,0,165
"764",1016,"Tyrone Denell Curnell",3953,"22/04/1988","AlaPivo",NA,"2013/2014",3947764.9,64,60,363,746,84,184,31,83,102,129,35,123,158,36,49,26,106,103,62,4,21,21,391
"765",1038,"Renan Michel Leichtweis",3976,"01/07/1989","Pivo",NA,"2013/2014",2784858.55,70,75,175,312,66,123,2,5,37,51,22,58,80,16,6,9,50,48,21,2,5,5,191
"766",1047,"Desmond Holloway",3998,"28/03/1990","Ala",NA,"2013/2014",8154660.95,78,73,752,1287,193,327,47,124,225,261,79,134,213,70,64,9,110,203,87,8,11,11,774
"767",1058,"Jefferson Campos",3991,"09/02/1991","AlaArmador",NA,"2013/2014",2898311.25,71,79,175,370,38,65,26,72,21,24,17,31,48,52,23,3,28,27,33,3,5,5,192
"768",1059,"Ricardo Santos Gaspar",3790,"20/01/1987","AlaPivo",2.05,"2013/2014",2682962.7,96,66,106,246,19,46,16,41,20,31,16,55,71,12,6,5,47,26,16,4,2,2,121
"769",1061,"Wesley Alexandre Sena da Silva ",3626,"02/05/1996","Pivo",2.11,"2013/2014",237178.25,98,91,16,28,6,11,1,1,1,3,2,2,4,0,2,2,8,3,2,0,2,2,15
"770",1224,"João Pedro de Moraes Demétrio",3538,"20/05/1995","AlaPivo",2.08,"2013/2014",224333,90,52,4,10,2,5,0,0,0,0,1,3,4,0,0,0,4,0,0,0,0,0,5
"771",1226,"Paulo Sérgio Prestes",3971,"15/02/1988","Pivo",2.08,"2013/2014",7101342.75,86,77,749,1238,293,502,0,3,163,225,152,224,376,51,18,30,110,200,78,8,20,20,872
"772",1227,"Rashaun Durrel Mc Lemore",3790,"13/05/1986","AlaArmador",NA,"2013/2014",4277862.9,96,66,264,654,67,145,29,100,43,64,17,52,69,35,17,2,58,81,37,9,0,0,180
"773",1325,"Victor Chastinet Aragão de Gusmão",3807,"03/09/1993","Armador",1.87,"2013/2014",871690.3,96,74,15,22,6,7,0,1,3,5,2,2,4,4,0,0,5,3,1,1,0,0,18
"774",11304,"Thiago César Carneiro Marcello",3801,"12/10/1991","Ala",1.86,"2013/2014",3655349.25,75,77,160,325,38,77,12,37,48,60,11,49,60,66,19,2,38,59,35,0,0,0,196
"775",11363,"Cicero da Silva Gonzaga",3790,"04/02/1986","Ala",2.02,"2013/2014",3267605.1,96,66,158,379,50,102,9,42,31,49,31,64,95,9,13,6,38,37,20,1,8,8,158
"776",23,"Arlindo Gomes Baltazar Neto",20970,"05/01/1986","AlaArmador",NA,"2014/2015",4268414.35,73,64,405,914,96,184,51,155,60,81,19,59,78,60,40,0,50,65,64,9,0,0,306
"777",26,"Jhonatan Luz dos Santos",20970,"10/02/1987","Ala",1.97,"2014/2015",5847560.1,73,64,246,590,61,129,29,95,37,47,36,78,114,28,22,2,86,56,44,6,14,14,224
"778",30,"Matheus dos Prazeres Costa",20521,"01/04/1980","Armador",1.8,"2014/2015",1076192.2,89,82,99,254,15,32,19,56,12,22,5,20,25,17,9,0,19,18,13,2,0,0,73
"779",31,"Arthur Luiz Belchor Silva",20982,"30/09/1982","Ala",1.97,"2014/2015",4282981.55,76,89,305,677,61,128,44,117,51,70,17,76,93,45,13,4,84,68,39,4,0,0,262
"780",33,"Frederico Rossi Dos Santos",20395,"09/04/1980","Ala",1.95,"2014/2015",538855,76,74,18,45,3,3,4,13,0,0,9,5,14,3,3,1,9,1,2,0,0,0,28
"781",35,"Rafael Rodrigues",20468,"17/10/1987","Pivo",NA,"2014/2015",2340028.35,76,75,93,145,39,63,0,0,15,19,19,34,53,6,5,3,37,20,20,1,2,2,112
"782",36,"José Estevam Ferreira Junior",20544,"24/07/1978","Pivo",2.11,"2014/2015",2675213.55,92,94,190,317,83,143,0,1,24,28,42,51,93,6,4,3,41,28,19,2,4,4,212
"783",39,"Diego Pinheiro Da Silva",20967,"14/06/1980","Ala",1.95,"2014/2015",4555239.45,81,64,205,410,52,108,22,51,35,41,31,45,76,29,21,0,53,44,21,1,1,1,219
"784",40,"Audrei Parisotto",20551,"27/09/1984","Ala",1.91,"2014/2015",6129012.7,82,78,437,840,128,230,36,98,73,86,28,76,104,63,30,3,70,78,54,5,1,1,406
"785",43,"Shilton Alessanco dos Santos",20954,"10/08/1982","Pivo",1.98,"2014/2015",5978913.1,92,86,256,477,95,173,0,2,66,125,83,171,254,50,25,5,88,130,53,4,6,6,398
"786",58,"Alexandre Henrique Santos Pinheiro",21009,"06/06/1985","Armador",1.85,"2014/2015",957597.9,91,98,81,191,13,34,14,35,13,18,12,23,35,25,14,1,30,17,14,4,0,0,95
"787",62,"Tiago Valentim de Lima",20539,"07/03/1981","Pivo",NA,"2014/2015",3055167.9,86,78,159,460,34,74,22,93,25,33,27,78,105,16,10,9,51,32,23,1,3,3,157
"788",78,"Guilherme Giovannoni",20982,"02/06/1980","AlaPivo",NA,"2014/2015",6740512.6,76,89,653,1265,174,338,52,141,149,166,49,169,218,105,35,15,101,171,70,3,5,5,686
"789",81,"Anderson Eurípedes Ferreira",20544,"17/04/1982","AlaPivo",2.05,"2014/2015",3634803.8,92,94,338,614,101,160,27,77,55,63,25,104,129,31,12,6,44,47,44,3,5,5,355
"790",85,"André De Souza Silva",20547,"25/11/1990","AlaPivo",2,"2014/2015",5708118.75,86,82,362,789,102,159,37,131,47,78,54,105,159,44,47,16,82,56,60,9,5,5,386
"791",86,"Guilherme Filipin Alves Pereira",21010,"07/08/1983","Ala",NA,"2014/2015",6341258.05,77,65,471,882,70,130,69,161,124,139,31,68,99,42,28,2,99,124,47,2,0,0,428
"792",91,"Hélio Rubens Garcia Filho",21005,"12/05/1975","Armador",1.83,"2014/2015",5361352,78,72,290,575,45,91,49,112,53,57,9,52,61,58,35,0,100,53,51,9,0,0,280
"793",96,"Cauê Borges dos Santos",20547,"13/02/1991","AlaArmador",1.9,"2014/2015",1802454.05,86,82,141,284,29,67,13,34,44,48,7,20,27,22,15,0,19,48,21,3,1,1,121
"794",100,"Lucas Daniel Tischer",20532,"29/03/1983","Pivo",2.08,"2014/2015",3457593.35,73,68,224,369,87,145,0,0,50,79,27,72,99,16,12,8,54,69,29,3,23,23,243
"795",102,"Leonardo Di Pacce Dos Santos",20964,"06/10/1984","Pivo",NA,"2014/2015",2328687.8,93,81,85,117,35,47,1,2,12,17,16,42,58,5,8,11,29,19,12,1,9,9,137
"796",105,"Jimmy Dreher de Oliveira",21009,"11/04/1990","Ala",NA,"2014/2015",3438179.05,91,98,186,301,36,55,32,56,18,23,16,30,46,14,14,0,30,28,18,4,4,4,194
"797",107,"Rafael Ferreira De Souza",21013,"03/06/1988","AlaPivo",2.09,"2014/2015",6055537.9,76,67,318,590,119,211,9,31,53,75,43,98,141,47,17,20,64,70,36,4,19,19,371
"798",119,"Cesar Luiz Fabretti Araujo",20959,"08/07/1981","AlaPivo",2.02,"2014/2015",3473070.5,74,65,217,522,34,71,38,113,35,41,26,54,80,16,13,1,51,53,19,3,1,1,190
"799",122,"Fernando Martins Alvim",21003,"26/12/1980","Pivo",2.02,"2014/2015",4071797.9,91,84,352,716,84,163,39,105,67,75,54,117,171,47,22,4,98,59,42,4,0,0,401
"800",134,"José Roberto Nardi Duarte",20989,"24/05/1988","AlaArmador",1.95,"2014/2015",3157035.85,68,86,157,306,42,74,13,36,34,50,7,32,39,35,21,3,48,52,42,5,1,1,142
"801",137,"Shamell Jermaine Stallworth",21010,"07/09/1980","Ala",NA,"2014/2015",8288344.75,77,65,758,1512,173,315,80,224,172,210,24,103,127,80,40,8,80,193,99,15,4,4,590
"802",140,"Eduardo Mariano de Oliveira",20529,"29/09/1983","Ala",1.93,"2014/2015",783706.55,91,72,25,50,10,15,1,6,2,2,7,9,16,5,1,0,8,3,8,1,0,0,29
"803",145,"Renato Carbonari",20959,"24/04/1987","AlaPivo",2.05,"2014/2015",3148798.85,74,65,223,503,57,112,26,78,31,45,48,75,123,20,13,3,63,35,26,5,5,5,235
"804",146,"Guilherme Pereira Deodato",21017,"02/06/1991","Ala",1.92,"2014/2015",4715858.55,91,69,234,507,39,59,44,117,24,38,11,49,60,32,25,0,56,34,19,4,5,5,225
"805",147,"Alexandro da Silva de Oliveira",20954,"17/08/1983","Ala",NA,"2014/2015",4627099.65,92,86,325,828,47,111,65,184,36,54,17,57,74,49,23,1,63,62,55,3,12,12,216
"806",149,"Fernando Fischer",20547,"14/08/1981","AlaArmador",1.9,"2014/2015",4857408,86,82,328,696,42,95,70,155,34,41,17,50,67,30,27,1,29,45,35,7,0,0,273
"807",151,"Edwandesson Carvalho",21003,"29/03/1987","AlaArmador",1.96,"2014/2015",6604855.7,91,84,384,764,94,169,49,118,49,72,65,95,160,63,30,7,102,70,67,11,20,20,410
"808",152,"Hélio Vitor Luiz da Costa Lima",20542,"14/11/1981","AlaArmador",1.87,"2014/2015",4211092.65,80,83,195,381,50,85,15,50,50,61,6,40,46,66,24,0,40,52,35,4,0,0,215
"809",153,"Frederico Lima Santos",20982,"08/06/1980","Armador",1.84,"2014/2015",3428861.25,76,89,195,414,40,81,32,74,19,30,12,58,70,59,15,1,54,43,26,3,0,0,220
